index,player,pos,tm,mp_per_game,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,ft,fta,ftpercent,orb,drb,ast,stl,blk,tov,pf,tspercent,x3par,ftr,orbpercent,drbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,obpm,dbpm,i
14480,Serge Ibaka,PF,OKC,18.1,0.5429999999999999,0.0,0.0,0.5,2.7,5.0,0.5429999999999999,0.8,1.3,0.63,1.9,3.5,0.1,0.3,1.3,0.9,2.7,0.562,0.005,0.249,12.3,21.9,1.2,1.0,5.5,14.2,16.2,1.3,2.4,-3.1,0.8,2010
14481,Andre Iguodala,SF,PHI,38.9,0.44299999999999995,1.1,3.7,0.31,4.9,10.0,0.49200000000000005,3.8,5.2,0.733,1.0,5.5,5.8,1.7,0.7,2.7,1.8,0.535,0.271,0.384,3.0,16.8,23.7,2.3,1.4,14.3,21.8,4.0,2.8,1.9,0.8,2010
14482,Zydrunas Ilgauskas,C,CLE,20.9,0.44299999999999995,0.2,0.4,0.478,2.9,6.5,0.441,1.2,1.6,0.743,1.8,3.6,0.8,0.2,0.8,1.0,2.9,0.491,0.053,0.231,10.7,19.6,5.6,0.5,2.9,11.6,19.0,0.5,2.0,-3.3,0.2,2010
14484,Ersan Ilyasova,PF,MIL,23.4,0.44299999999999995,1.0,3.0,0.336,3.0,6.0,0.496,1.4,2.0,0.715,1.9,4.4,1.0,0.7,0.3,0.9,3.1,0.526,0.331,0.217,9.0,22.6,7.5,1.5,1.0,8.2,20.8,2.5,3.3,0.3,0.5,2010
14485,Allen Iverson*,SG,TOT,30.9,0.43,0.3,0.9,0.36,4.5,10.4,0.436,3.7,4.7,0.794,0.6,2.3,4.0,0.7,0.1,2.3,1.7,0.515,0.079,0.415,2.1,8.7,21.0,1.2,0.2,14.6,23.0,0.5,0.2,-1.4,-2.8,2010
14486,Allen Iverson*,PG,MEM,22.3,0.5770000000000001,0.3,0.3,1.0,4.7,8.3,0.56,2.0,4.0,0.5,0.3,1.0,3.7,0.3,0.0,2.3,1.7,0.591,0.038,0.462,1.7,5.2,28.0,0.8,0.0,18.3,25.0,0.1,0.0,-0.2,-5.1,2010
14487,Allen Iverson*,SG,PHI,31.9,0.41700000000000004,0.3,1.0,0.33299999999999996,4.5,10.6,0.425,3.9,4.8,0.8240000000000001,0.6,2.4,4.1,0.7,0.1,2.3,1.7,0.508,0.083,0.41,2.2,9.0,20.4,1.2,0.2,14.3,22.8,0.4,0.2,-1.5,-2.6,2010
14491,Jarrett Jack,PG,TOR,27.4,0.48100000000000004,1.0,2.4,0.41200000000000003,2.9,5.8,0.511,2.5,2.9,0.8420000000000001,0.4,2.3,5.0,0.7,0.1,2.0,1.8,0.599,0.297,0.359,1.6,9.8,27.7,1.4,0.2,17.3,19.1,4.5,0.2,2.5,-2.3,2010
14499,Stephen Jackson,SG,TOT,38.6,0.423,1.6,4.9,0.32799999999999996,5.8,12.7,0.46,4.2,5.4,0.779,1.0,4.0,3.7,1.6,0.5,3.2,2.4,0.518,0.27699999999999997,0.306,3.0,12.2,17.7,2.2,1.1,13.9,27.5,0.5,4.6,0.3,0.5,2010
14500,Stephen Jackson,PF,GSW,33.3,0.42100000000000004,1.2,4.4,0.275,5.0,10.3,0.484,2.9,4.1,0.703,0.7,3.2,4.7,1.6,0.7,2.9,1.8,0.499,0.301,0.278,2.2,10.9,21.3,2.2,1.4,14.8,25.0,-0.1,0.2,-1.1,-1.5,2010
14501,Stephen Jackson,SG,CHA,39.3,0.423,1.6,4.9,0.33399999999999996,5.9,12.9,0.457,4.3,5.5,0.7859999999999999,1.0,4.1,3.6,1.6,0.5,3.2,2.5,0.52,0.275,0.309,3.1,12.3,17.3,2.2,1.1,13.8,27.8,0.6,4.4,0.5,0.7,2010
14502,LeBron James,SF,CLE,39.0,0.503,1.7,5.1,0.33299999999999996,8.4,15.0,0.56,7.8,10.2,0.767,0.9,6.4,8.6,1.6,1.0,3.4,1.6,0.604,0.253,0.506,3.0,18.5,41.8,2.2,2.0,12.3,33.5,13.3,5.2,9.7,2.8,2010
14504,Antawn Jamison,PF,TOT,36.5,0.461,1.3,3.7,0.344,6.0,12.0,0.498,2.9,4.5,0.647,2.1,6.3,1.3,1.1,0.3,1.4,2.7,0.529,0.23800000000000002,0.29,6.6,20.1,6.1,1.5,0.7,7.2,23.9,3.0,2.8,0.6,-1.1,2010
14505,Antawn Jamison,PF,WAS,38.9,0.45,1.4,4.1,0.345,6.3,13.0,0.483,3.7,5.3,0.7,2.4,6.4,1.3,1.0,0.2,1.5,2.7,0.528,0.24,0.31,7.0,19.3,5.8,1.4,0.4,7.1,24.3,2.3,1.4,1.2,-1.7,2010
14506,Antawn Jamison,PF,CLE,32.4,0.485,1.1,3.2,0.342,5.4,10.3,0.529,1.7,3.3,0.506,1.5,6.2,1.3,1.1,0.5,1.2,2.7,0.53,0.235,0.247,5.7,21.8,6.8,1.8,1.1,7.5,23.1,0.7,1.4,-0.5,-0.1,2010
14509,Al Jefferson,C,MIN,32.4,0.498,0.0,0.1,0.0,7.4,14.8,0.5,2.4,3.5,0.68,2.4,6.9,1.8,0.8,1.3,1.8,2.7,0.524,0.004,0.23600000000000002,8.0,24.2,10.0,1.3,3.0,9.9,24.3,2.3,2.3,-0.9,0.5,2010
14510,Richard Jefferson,SF,SAS,31.1,0.467,0.7,2.3,0.316,3.7,7.3,0.515,2.6,3.5,0.735,0.7,3.7,2.0,0.6,0.5,1.3,2.2,0.551,0.24100000000000002,0.37,2.7,13.6,9.6,0.9,1.1,10.4,18.3,3.0,3.0,-0.3,0.6,2010
14511,Jared Jeffries,PF,TOT,25.6,0.439,0.3,1.0,0.29600000000000004,1.7,3.5,0.48100000000000004,1.1,1.7,0.625,1.9,2.3,1.4,0.9,1.0,1.1,2.9,0.507,0.226,0.382,8.1,10.3,8.0,1.8,2.9,17.2,11.1,0.9,1.3,-1.8,2.1,2010
14512,Jared Jeffries,PF,NYK,28.1,0.44299999999999995,0.4,1.2,0.32299999999999995,1.6,3.2,0.488,1.2,1.8,0.645,1.9,2.4,1.6,1.0,1.1,1.2,3.0,0.524,0.27,0.40399999999999997,7.6,9.8,7.9,1.9,3.0,18.6,10.3,0.8,1.0,-1.6,2.2,2010
14513,Jared Jeffries,SF,HOU,18.4,0.429,0.1,0.5,0.111,1.9,4.2,0.467,0.8,1.5,0.556,1.7,1.9,1.0,0.5,0.7,0.8,2.6,0.45899999999999996,0.107,0.321,10.3,12.2,8.1,1.4,2.9,12.7,14.6,0.1,0.3,-2.7,1.4,2010
14514,Brandon Jennings,PG,MIL,32.6,0.371,1.8,4.7,0.374,3.7,10.1,0.37,2.7,3.3,0.8170000000000001,0.6,2.8,5.7,1.3,0.2,2.4,2.3,0.475,0.319,0.225,2.0,10.4,29.6,2.1,0.5,13.0,26.1,0.3,3.9,0.6,0.2,2010
14515,Jonas Jerebko,PF,DET,27.9,0.48100000000000004,0.5,1.4,0.313,3.2,6.1,0.52,1.6,2.2,0.71,2.4,3.6,0.7,1.0,0.4,1.0,2.9,0.545,0.191,0.292,9.9,16.5,4.2,1.9,1.1,10.8,15.7,2.9,1.5,0.1,-0.3,2010
14516,Yi Jianlian,PF,NJN,31.8,0.40299999999999997,0.3,0.8,0.366,4.1,10.0,0.406,3.0,3.7,0.7979999999999999,2.2,4.9,0.9,0.7,1.0,1.5,3.3,0.48100000000000004,0.073,0.34299999999999997,7.7,18.7,4.9,1.2,2.3,10.6,20.1,0.0,1.3,-3.4,-0.6,2010
14517,Amir Johnson,PF,TOR,17.7,0.623,0.0,0.0,0.0,2.5,4.0,0.63,1.2,1.8,0.638,1.9,2.9,0.6,0.5,0.8,0.8,3.1,0.639,0.012,0.446,12.9,19.1,5.0,1.6,3.5,13.6,14.5,3.4,1.1,1.4,0.8,2010
14520,Joe Johnson,SG,ATL,38.0,0.45799999999999996,1.7,4.6,0.369,6.7,13.6,0.488,2.9,3.5,0.818,1.0,3.7,4.9,1.1,0.1,1.9,1.9,0.5379999999999999,0.253,0.19399999999999998,3.0,11.4,22.0,1.5,0.1,8.8,26.3,6.0,2.4,3.5,-1.3,2010
14521,Dahntay Jones,SF,IND,24.9,0.461,0.1,0.4,0.125,3.7,7.8,0.479,2.6,3.4,0.77,0.6,2.4,2.0,0.5,0.5,1.7,3.1,0.527,0.051,0.413,2.7,10.5,12.9,1.0,1.5,14.9,20.1,0.1,1.6,-3.2,-0.3,2010
14525,DeAndre Jordan,C,LAC,16.2,0.605,0.0,0.0,0.0,2.1,3.4,0.61,0.7,1.8,0.375,1.7,3.3,0.3,0.2,0.9,1.1,2.2,0.5710000000000001,0.008,0.5379999999999999,12.4,23.6,2.9,0.7,4.0,20.3,14.7,0.2,1.2,-3.9,0.3,2010
14526,Chris Kaman,C,LAC,34.3,0.49,0.0,0.1,0.0,7.8,15.7,0.49200000000000005,3.0,4.0,0.7490000000000001,2.4,6.8,1.6,0.5,1.2,2.9,2.8,0.527,0.005,0.255,8.1,23.2,8.6,0.7,2.7,14.3,27.1,0.0,2.4,-2.8,-0.4,2010
14527,Jason Kapono,SF,PHI,17.1,0.419,1.1,3.0,0.368,1.1,2.3,0.485,0.2,0.3,0.6,0.2,0.9,0.7,0.4,0.1,0.6,1.4,0.527,0.568,0.05,1.7,6.4,6.1,1.1,0.5,10.0,15.9,0.3,0.1,-1.0,-3.1,2010
14528,Coby Karl,SF,TOT,16.1,0.344,0.3,1.6,0.182,1.3,3.0,0.429,0.6,0.9,0.667,0.6,2.0,2.1,0.4,0.1,1.4,2.0,0.40399999999999997,0.344,0.188,3.9,14.0,17.9,1.3,0.6,22.4,17.0,-0.2,0.0,-5.5,-1.6,2010
14530,Coby Karl,SF,GSW,27.0,0.344,0.5,2.8,0.182,2.3,5.3,0.429,1.0,1.5,0.667,1.0,3.0,3.8,0.8,0.3,1.5,3.5,0.40399999999999997,0.344,0.188,4.1,12.5,18.7,1.3,0.7,14.8,16.1,-0.1,0.0,-3.6,-1.7,2010
14531,Jason Kidd*,PG,DAL,36.0,0.423,2.2,5.2,0.425,1.4,3.2,0.42,1.0,1.2,0.8079999999999999,0.6,5.0,9.1,1.8,0.4,2.4,1.8,0.5770000000000001,0.617,0.14800000000000002,1.9,15.6,36.4,2.6,0.9,21.4,14.5,4.8,4.0,2.7,1.6,2010
14532,Andrei Kirilenko,SF,UTA,29.0,0.506,0.4,1.5,0.292,3.8,6.8,0.555,3.0,4.0,0.7440000000000001,1.3,3.2,2.7,1.4,1.2,1.4,1.8,0.588,0.185,0.485,5.5,12.9,14.0,2.5,3.4,11.9,17.7,3.3,2.7,1.6,2.9,2010
14533,Kyle Korver,SG,UTA,18.3,0.493,1.1,2.1,0.536,1.5,3.3,0.465,0.8,0.9,0.7959999999999999,0.2,1.9,1.7,0.5,0.2,0.8,1.5,0.62,0.39299999999999996,0.175,1.3,12.2,13.9,1.4,1.0,12.2,16.2,1.6,1.0,0.9,-0.5,2010
14535,Nenad Krstic,C,OKC,22.9,0.502,0.0,0.1,0.2,3.7,7.3,0.505,1.0,1.4,0.7170000000000001,1.8,3.3,0.7,0.4,0.6,0.8,2.3,0.527,0.009000000000000001,0.18899999999999997,9.1,16.0,4.9,0.9,1.9,8.7,17.1,2.0,2.2,-1.7,0.0,2010
14536,Oliver Lafayette,SG,BOS,22.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,0.0,0.0,0.7522370572207089,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.583,0.33299999999999996,0.0,5.7,16.3,14.4,0.0,0.0,14.3,14.9,0.0,0.0,-1.2,-1.6,2010
14537,Carl Landry,PF,TOT,30.9,0.536,0.0,0.0,0.33299999999999996,6.2,11.6,0.537,4.3,5.3,0.8059999999999999,2.4,3.5,0.8,0.7,0.8,1.7,2.9,0.6,0.003,0.45899999999999996,8.5,13.4,4.6,1.1,1.9,10.8,22.5,5.8,1.9,0.4,-1.1,2010
14538,Carl Landry,PF,HOU,27.2,0.547,0.0,0.0,0.0,5.8,10.6,0.547,4.5,5.4,0.8390000000000001,2.3,3.2,0.8,0.5,0.9,1.7,2.8,0.621,0.0,0.507,9.5,13.8,5.0,1.0,2.4,11.3,23.8,4.1,1.3,1.0,-1.0,2010
14539,Carl Landry,PF,SAC,37.6,0.52,0.0,0.1,0.33299999999999996,7.0,13.4,0.521,3.9,5.3,0.741,2.4,4.1,0.9,1.0,0.6,1.8,3.1,0.568,0.008,0.38799999999999996,7.1,12.8,4.1,1.3,1.2,10.1,20.7,1.6,0.6,-0.4,-1.1,2010
14547,Ty Lawson,PG,DEN,20.3,0.515,0.5,1.3,0.41,2.6,4.7,0.544,1.6,2.2,0.757,0.6,1.3,3.1,0.7,0.0,1.3,1.4,0.6,0.213,0.359,3.7,7.1,24.2,1.8,0.1,15.4,18.0,2.9,0.9,1.8,-1.8,2010
14548,Courtney Lee,SG,NJN,33.5,0.436,1.1,3.2,0.33799999999999997,3.7,7.7,0.47600000000000003,1.9,2.2,0.8690000000000001,0.8,2.7,1.7,1.3,0.3,1.1,1.8,0.525,0.29,0.19699999999999998,2.8,9.7,9.0,2.1,0.6,8.3,17.7,1.8,1.3,-0.2,-0.6,2010
14549,David Lee,C,NYK,37.3,0.545,0.0,0.1,0.0,8.5,15.4,0.5489999999999999,3.3,4.1,0.812,2.8,8.9,3.6,1.0,0.5,2.3,3.2,0.584,0.006,0.262,8.4,27.6,17.5,1.4,1.0,11.9,23.8,7.4,2.9,1.9,1.0,2010
14550,Rashard Lewis,PF,ORL,32.9,0.435,2.3,5.9,0.397,2.5,5.3,0.47600000000000003,2.0,2.5,0.8059999999999999,0.9,3.6,1.5,1.1,0.4,1.5,2.5,0.573,0.525,0.22399999999999998,3.1,12.1,7.4,1.7,0.9,10.9,19.4,3.1,3.4,1.8,0.9,2010
14551,Shaun Livingston,PG,TOT,22.1,0.517,0.0,0.2,0.0,2.9,5.4,0.5329999999999999,1.2,1.3,0.875,0.4,1.7,3.6,0.5,0.3,1.6,1.7,0.563,0.03,0.239,2.3,9.0,26.3,1.1,1.1,20.7,15.9,0.7,0.5,-1.5,-1.2,2010
14553,Shaun Livingston,PG,WAS,25.6,0.535,0.0,0.2,0.0,3.8,7.0,0.547,1.6,1.8,0.875,0.5,1.8,4.5,0.5,0.3,1.9,2.0,0.5820000000000001,0.022000000000000002,0.259,2.0,8.1,28.6,0.9,1.0,19.5,17.4,0.9,0.3,-0.6,-1.9,2010
14554,Brook Lopez,C,NJN,36.9,0.499,0.0,0.0,0.0,6.9,13.7,0.5,5.1,6.2,0.8170000000000001,3.3,5.4,2.3,0.7,1.7,2.5,3.1,0.57,0.002,0.451,9.9,17.5,11.8,1.0,3.4,13.1,23.6,5.5,2.4,1.1,0.8,2010
14555,Robin Lopez,C,PHO,19.3,0.588,0.0,0.0,0.0,3.4,5.7,0.588,1.7,2.5,0.7040000000000001,2.0,2.8,0.1,0.2,1.0,0.8,2.3,0.621,0.0,0.43,12.6,15.6,1.1,0.5,3.8,10.6,17.3,2.5,0.8,0.3,-1.2,2010
14556,Kevin Love,PF,MIN,28.6,0.45,0.6,1.8,0.33,4.3,9.0,0.474,3.8,4.6,0.815,3.8,7.2,2.3,0.7,0.4,2.0,2.3,0.5489999999999999,0.16399999999999998,0.42700000000000005,14.5,28.6,12.9,1.3,1.0,13.2,22.4,3.4,1.5,1.8,0.1,2010
14557,Kyle Lowry,PG,HOU,24.3,0.397,0.5,2.0,0.272,2.2,4.8,0.44799999999999995,3.2,3.8,0.8270000000000001,1.3,2.3,4.5,0.9,0.1,1.7,2.5,0.536,0.293,0.56,6.1,11.2,27.7,1.9,0.4,16.7,18.6,2.9,1.4,1.3,0.0,2010
14558,Corey Maggette,PF,GSW,29.7,0.516,0.2,0.7,0.26,6.3,11.9,0.531,6.6,7.9,0.835,1.3,4.0,2.5,0.7,0.1,2.4,3.3,0.615,0.055999999999999994,0.622,4.9,15.2,13.2,1.2,0.1,13.0,26.7,5.6,0.7,1.6,-2.6,2010
14561,Shawn Marion,SF,DAL,31.8,0.508,0.0,0.3,0.158,5.2,10.1,0.516,1.4,1.9,0.755,2.1,4.3,1.4,0.9,0.8,1.3,1.9,0.535,0.024,0.179,7.7,15.2,7.2,1.5,1.9,10.6,18.1,2.1,2.8,-0.9,1.4,2010
14563,Cartier Martin,SF,TOT,21.7,0.368,0.9,2.7,0.34700000000000003,1.8,4.8,0.379,1.3,1.7,0.8,1.4,2.4,0.9,0.6,0.1,1.1,2.7,0.473,0.36,0.221,7.1,12.6,6.2,1.4,0.2,11.3,18.8,-0.1,0.2,-2.1,-2.5,2010
14564,Cartier Martin,SF,GSW,27.6,0.364,1.0,3.1,0.32299999999999995,2.2,5.7,0.386,1.6,2.1,0.762,1.7,3.0,0.9,0.8,0.0,1.3,3.6,0.46299999999999997,0.35200000000000004,0.239,6.8,12.3,4.5,1.4,0.0,11.8,17.1,-0.1,0.1,-2.9,-2.6,2010
14566,Kenyon Martin,PF,DEN,34.2,0.456,0.1,0.5,0.276,4.7,10.2,0.465,1.6,2.9,0.557,2.4,7.0,1.9,1.2,1.1,1.6,3.2,0.48100000000000004,0.047,0.26899999999999996,8.3,23.3,8.5,1.8,2.3,11.6,17.5,0.4,2.8,-2.0,2.2,2010
14567,Kevin Martin,SG,TOT,35.5,0.41700000000000004,1.5,4.6,0.33299999999999996,4.8,10.5,0.45299999999999996,6.5,7.4,0.8759999999999999,0.6,2.9,2.4,1.0,0.1,2.0,2.1,0.561,0.303,0.491,2.0,9.7,11.2,1.4,0.3,9.8,25.3,3.2,1.0,1.5,-2.3,2010
14568,Kevin Martin,SG,SAC,35.2,0.39799999999999996,1.8,5.0,0.355,4.4,10.4,0.419,5.8,7.0,0.8190000000000001,0.9,3.4,2.6,1.0,0.2,1.6,2.3,0.535,0.324,0.457,2.9,11.1,11.9,1.5,0.4,7.9,25.3,1.5,0.4,1.9,-2.2,2010
14569,Kevin Martin,SG,HOU,35.8,0.435,1.3,4.2,0.31,5.1,10.6,0.484,7.1,7.7,0.924,0.4,2.5,2.3,1.0,0.1,2.4,1.9,0.586,0.282,0.523,1.2,8.4,10.5,1.4,0.2,11.6,25.4,1.8,0.5,1.2,-2.3,2010
14571,Roger Mason,SG,SAS,19.2,0.389,1.1,3.3,0.33299999999999996,1.3,2.9,0.45299999999999996,0.3,0.4,0.794,0.1,1.9,1.7,0.4,0.2,0.7,1.3,0.49,0.532,0.069,0.9,11.5,13.5,1.0,0.7,10.4,17.2,0.3,1.7,-1.2,-0.5,2010
14572,Wesley Matthews,SG,UTA,24.7,0.483,0.8,2.0,0.382,2.6,4.9,0.525,2.0,2.4,0.8290000000000001,0.6,1.7,1.5,0.8,0.2,1.1,1.9,0.5920000000000001,0.292,0.342,3.0,8.0,9.0,1.6,0.6,12.5,16.5,2.6,1.9,0.3,-0.5,2010
14573,Jason Maxiell,C,DET,20.4,0.511,0.0,0.0,0.0,2.8,5.4,0.512,1.2,2.0,0.574,2.1,3.2,0.5,0.5,0.5,0.9,2.3,0.531,0.002,0.373,11.8,20.0,4.1,1.3,2.1,12.3,16.4,1.5,1.1,-1.8,-0.6,2010
14575,Eric Maynor,PG,TOT,15.7,0.418,0.3,0.9,0.31,1.6,3.7,0.444,0.6,0.9,0.722,0.3,1.3,3.3,0.5,0.1,1.0,1.4,0.478,0.193,0.196,2.0,9.6,31.5,1.6,0.6,17.5,17.1,0.5,1.4,-2.0,-1.4,2010
14577,Eric Maynor,PG,OKC,16.5,0.434,0.3,0.9,0.36200000000000004,1.5,3.4,0.452,0.5,0.7,0.6920000000000001,0.2,1.5,3.4,0.5,0.1,1.0,1.5,0.49200000000000005,0.2,0.166,1.4,9.9,30.9,1.5,0.7,18.4,15.3,0.5,1.0,-2.0,-1.2,2010
14578,O.J. Mayo,SG,MEM,38.0,0.45799999999999996,1.7,4.3,0.38299999999999995,5.0,10.1,0.49,2.6,3.2,0.809,0.7,3.0,3.0,1.2,0.2,2.1,2.1,0.551,0.3,0.221,2.3,9.4,12.2,1.6,0.4,11.9,20.7,4.3,1.4,1.7,-1.3,2010
14579,Luc Mbah a Moute,PF,MIL,25.6,0.48,0.1,0.2,0.353,2.3,4.8,0.486,1.3,1.8,0.6990000000000001,2.3,3.1,1.1,0.8,0.5,1.0,2.5,0.53,0.046,0.36,9.9,14.6,6.5,1.7,1.6,14.1,12.1,1.8,3.0,-1.6,2.9,2010
14580,Antonio McDyess,PF,SAS,21.0,0.479,0.0,0.0,0.0,2.7,5.5,0.48100000000000004,0.5,0.7,0.632,1.9,4.0,1.1,0.6,0.4,1.0,1.9,0.49200000000000005,0.005,0.133,11.0,21.8,7.7,1.4,1.4,14.8,15.1,0.6,2.6,-2.5,2.1,2010
14581,JaVale McGee,C,WAS,16.1,0.508,0.0,0.0,0.0,2.6,5.1,0.51,1.2,1.9,0.638,1.5,2.6,0.2,0.3,1.7,0.9,2.0,0.539,0.003,0.37799999999999995,10.3,18.7,2.4,0.9,8.0,12.5,19.1,0.8,1.3,-3.2,1.7,2010
14582,Tracy McGrady*,SG,TOT,22.4,0.387,0.5,2.1,0.25,2.5,5.7,0.439,1.6,2.1,0.746,0.7,2.4,3.3,0.5,0.5,1.5,1.3,0.466,0.272,0.268,3.7,12.4,22.6,1.1,1.5,14.3,20.6,0.0,0.3,-2.2,-1.2,2010
14584,Tracy McGrady*,SG,NYK,26.1,0.389,0.6,2.6,0.242,2.9,6.4,0.44799999999999995,1.8,2.4,0.754,0.9,2.8,3.9,0.6,0.5,1.8,1.6,0.469,0.287,0.264,3.9,12.4,22.7,1.2,1.4,15.1,20.5,-0.1,0.3,-2.0,-1.1,2010
14595,C.J. Miles,SF,UTA,23.8,0.429,1.2,3.4,0.341,2.7,5.5,0.484,1.0,1.5,0.695,0.7,2.0,1.7,0.9,0.3,1.3,3.0,0.515,0.386,0.16899999999999998,3.4,9.7,10.7,2.0,0.9,11.8,20.5,0.2,1.7,-0.6,-0.6,2010
14596,Darko Milicic,C,TOT,21.4,0.49,0.0,0.0,0.0,3.1,6.3,0.493,0.5,0.9,0.536,1.5,3.3,1.5,0.7,1.1,1.1,2.6,0.49700000000000005,0.005,0.13699999999999998,7.5,17.3,10.7,1.6,3.7,13.9,16.0,0.1,0.6,-2.6,1.9,2010
14598,Darko Milicic,C,MIN,25.6,0.49200000000000005,0.0,0.0,0.0,3.8,7.8,0.495,0.6,1.2,0.536,1.8,3.8,1.8,0.8,1.4,1.4,3.1,0.499,0.005,0.15,7.5,16.9,11.0,1.5,4.0,14.2,16.4,0.1,0.5,-2.5,2.0,2010
14599,Andre Miller,PG,POR,30.5,0.445,0.2,1.0,0.2,4.7,10.1,0.469,3.9,4.8,0.821,1.0,2.3,5.4,1.1,0.1,2.1,2.1,0.53,0.08800000000000001,0.43200000000000005,4.0,9.2,30.3,2.0,0.3,13.8,23.8,4.6,2.4,1.9,-0.3,2010
14600,Brad Miller,C,CHI,23.8,0.43,0.5,1.6,0.28,2.6,5.5,0.474,2.2,2.7,0.8270000000000001,1.0,3.9,1.9,0.5,0.4,1.3,2.3,0.53,0.22699999999999998,0.379,4.8,17.8,12.2,1.2,1.1,13.6,18.1,1.5,2.5,-1.3,0.5,2010
14601,Mike Miller,SG,WAS,33.4,0.501,1.5,3.2,0.48,2.5,4.9,0.515,1.3,1.6,0.8240000000000001,1.0,5.2,3.9,0.7,0.2,2.1,2.4,0.623,0.395,0.196,3.5,18.2,18.4,1.1,0.5,19.6,14.7,2.5,1.4,1.4,0.7,2010
14603,Paul Millsap,PF,UTA,27.8,0.5379999999999999,0.0,0.1,0.111,4.7,8.6,0.5429999999999999,2.2,3.2,0.693,2.3,4.5,1.6,0.8,1.2,1.4,3.5,0.573,0.013000000000000001,0.369,9.9,18.9,8.9,1.4,3.5,12.2,18.7,3.7,3.5,0.1,2.1,2010
14604,Nazr Mohammed,C,CHA,17.0,0.5529999999999999,0.0,0.0,0.0,3.3,5.9,0.5529999999999999,1.4,2.2,0.648,2.0,3.3,0.5,0.3,0.7,0.9,1.8,0.578,0.0,0.365,14.2,22.9,5.4,0.8,3.6,11.8,21.3,1.8,1.8,-1.0,0.3,2010
14605,Jamario Moon,SF,CLE,17.2,0.462,0.5,1.6,0.32,1.3,2.4,0.5579999999999999,0.6,0.7,0.8,0.4,2.7,0.8,0.6,0.5,0.4,1.1,0.555,0.405,0.182,3.1,17.8,6.9,1.7,2.2,7.9,12.8,1.2,1.7,-1.1,1.6,2010
14606,Mikki Moore,C,GSW,17.7,0.6,0.0,0.0,0.0,2.3,3.9,0.6,0.3,0.5,0.636,1.1,1.9,1.6,0.2,0.6,0.9,2.6,0.606,0.0,0.122,7.0,12.0,12.5,0.6,2.3,18.1,12.2,0.5,0.1,-1.5,-0.4,2010
14609,Anthony Morrow,SG,GSW,29.2,0.46799999999999997,2.0,4.4,0.456,2.7,5.7,0.47700000000000004,1.5,1.7,0.8859999999999999,0.9,2.9,1.5,0.9,0.2,1.2,2.3,0.597,0.43700000000000006,0.162,3.3,11.1,7.6,1.5,0.6,10.0,17.8,3.0,0.6,1.4,-1.9,2010
14611,Troy Murphy,PF,IND,32.6,0.47200000000000003,1.8,4.6,0.384,3.6,6.7,0.5329999999999999,2.1,2.7,0.7979999999999999,1.8,8.4,2.1,1.0,0.5,1.4,2.4,0.585,0.41,0.237,6.0,28.5,10.6,1.5,1.0,10.0,18.8,4.1,3.7,1.4,1.1,2010
14612,Ronald Murray,SG,TOT,22.3,0.392,0.9,2.9,0.312,2.7,6.2,0.431,1.9,2.6,0.727,0.4,2.1,1.8,0.6,0.2,1.2,1.7,0.485,0.324,0.284,2.0,10.6,14.0,1.4,0.8,10.6,23.6,-0.2,2.0,-1.7,-1.3,2010
14613,Ronald Murray,SG,CHA,21.6,0.389,0.9,2.8,0.313,2.6,6.1,0.425,2.0,2.8,0.71,0.3,1.8,1.8,0.6,0.3,1.4,1.7,0.484,0.319,0.319,1.9,9.9,15.2,1.5,1.0,12.2,25.0,-0.4,1.3,-2.1,-1.3,2010
14614,Ronald Murray,SG,CHI,23.4,0.397,1.0,3.1,0.311,2.8,6.3,0.44,1.7,2.2,0.762,0.4,2.5,1.8,0.6,0.1,0.9,1.7,0.48700000000000004,0.331,0.23199999999999998,2.2,11.6,12.2,1.4,0.4,8.0,21.5,0.2,0.7,-1.1,-1.4,2010
14616,Eduardo Najera,PF,NJN,15.7,0.377,0.2,1.3,0.17600000000000002,1.3,2.8,0.47200000000000003,0.5,0.9,0.5,0.9,2.0,1.2,0.7,0.2,0.9,2.5,0.42,0.321,0.226,6.5,15.4,12.0,2.3,0.7,17.1,15.8,-0.2,0.2,-4.0,0.1,2010
14618,Steve Nash*,PG,PHO,32.8,0.507,1.5,3.6,0.426,4.6,8.6,0.54,2.6,2.8,0.938,0.4,2.9,11.0,0.5,0.1,3.6,1.3,0.615,0.295,0.228,1.5,9.4,50.9,0.8,0.3,21.4,22.9,9.1,0.8,4.9,-3.1,2010
14619,Jameer Nelson,PG,ORL,28.6,0.449,1.3,3.5,0.381,3.6,7.4,0.48100000000000004,1.5,1.8,0.845,0.4,2.6,5.4,0.7,0.0,2.1,2.3,0.54,0.32,0.16399999999999998,1.7,10.1,32.1,1.3,0.1,15.5,22.3,2.8,2.2,1.6,-0.6,2010
14621,Joakim Noah,C,CHI,30.1,0.504,0.0,0.0,0.0,4.1,8.1,0.504,2.5,3.4,0.7440000000000001,3.4,7.6,2.1,0.5,1.6,1.8,3.1,0.557,0.0,0.42100000000000004,12.9,27.6,10.8,0.9,4.0,16.0,17.1,2.7,3.5,-0.7,3.3,2010
